,Time,C0,∂vel3/∂vel3,∂vel3/∂pos2,∂vel3/∂vel0,∂vel3/∂vel9
0,-0.10722246,,,,,
1,-0.03872044,,,,,
2,-0.011299488,,,,,
3,-0.012146907,,,,,
4,-0.045546327,,,,,
5,-0.091674395,,,,,
6,-0.11249035,-0.0016816573039242213,0.12739600555292552,-0.043958012241823566,-0.008993112211230487,0.13219021737201048
7,-0.14663717,-0.0016816573039242402,0.12739600555292546,-0.04395801224182354,-0.008993112211230492,0.13219021737201045
8,-0.16490878,-0.0016816573039242209,0.12739600555292552,-0.04395801224182351,-0.008993112211230525,0.13219021737201045
9,-0.18794677,-0.001681657303924233,0.1273960055529255,-0.04395801224182354,-0.008993112211230529,0.13219021737201042
10,-0.20112273,-0.0016816573039242254,0.12739600555292557,-0.043958012241823566,-0.00899311221123051,0.1321902173720103
11,-0.22867359,-0.0016816573039242393,0.12739600555292552,-0.04395801224182354,-0.008993112211230584,0.1321902173720104
12,-0.3126792,-0.0016816573039242235,0.12739600555292552,-0.043958012241823594,-0.00899311221123056,0.13219021737201037
13,-0.30833927,-0.0016816573039242285,0.12739600555292552,-0.043958012241823594,-0.008993112211230619,0.13219021737201037
14,-0.34276396,-0.0016816573039242415,0.1273960055529255,-0.04395801224182358,-0.008993112211230609,0.13219021737201037
15,-0.23628925,-0.0016816573039242276,0.12739600555292546,-0.04395801224182351,-0.008993112211230525,0.13219021737201042
16,0.045866564,-0.001681657303924242,0.12739600555292557,-0.04395801224182355,-0.00899311221123058,0.13219021737201037
17,0.2697005,-0.001681657303924235,0.12739600555292552,-0.04395801224182351,-0.008993112211230544,0.13219021737201042
18,0.20007181,-0.0016816573039242502,0.1273960055529254,-0.043958012241823566,-0.008993112211230536,0.13219021737201037
19,0.1974844,-0.0016816573039242215,0.12739600555292552,-0.043958012241823566,-0.008993112211230586,0.13219021737201037
20,0.25219157,-0.001681657303924225,0.12739600555292563,-0.043958012241823524,-0.008993112211230529,0.1321902173720104
21,0.26713604,-0.0016816573039241764,0.1273960055529255,-0.043958012241823594,-0.008993112211230532,0.13219021737201045
22,0.25106075,-0.001681657303924226,0.12739600555292557,-0.04395801224182361,-0.00899311221123054,0.13219021737201034
23,0.12821068,-0.0016816573039241743,0.12739600555292557,-0.04395801224182348,-0.008993112211230584,0.13219021737201037
24,0.009762347,-0.0015729455761269685,0.12728431858420408,-0.04384801651073064,-0.009022043056551894,0.13105741219402034
25,-0.08331413,-0.001681657303924217,0.12739600555292557,-0.04395801224182361,-0.008993112211230564,0.13219021737201045
26,-0.16373697,-0.0016816573039242372,0.12739600555292546,-0.04395801224182354,-0.00899311221123059,0.13219021737201037
27,-0.19187616,-0.001681657303924235,0.1273960055529255,-0.04395801224182354,-0.008993112211230512,0.1321902173720103
28,-0.23528068,-0.0016816573039242404,0.12739600555292552,-0.043958012241823524,-0.008993112211230565,0.13219021737201037
29,-0.2985259,-0.0016816573039242458,0.12739600555292552,-0.04395801224182343,-0.008993112211230532,0.13219021737201042
30,-0.3796218,-0.0016816573039242313,0.1273960055529255,-0.043958012241823496,-0.008993112211230553,0.13219021737201042
31,-0.4301787,-0.0016816573039242465,0.12739600555292557,-0.043958012241823496,-0.008993112211230487,0.13219021737201042
32,-0.5759355,-0.0016816573039242287,0.12739600555292546,-0.043958012241823566,-0.008993112211230541,0.13219021737201045
33,-0.7151129,-0.0016816573039242111,0.12739600555292557,-0.04395801224182344,-0.008993112211230508,0.1321902173720104
34,-0.88923705,-0.0016816573039242142,0.12739600555292555,-0.043958012241823524,-0.008993112211230465,0.13219021737201037
35,-1.0451809,-0.0016816573039242053,0.1273960055529256,-0.04395801224182354,-0.008993112211230548,0.1321902173720104
36,-1.2388783,-0.0016816573039242205,0.12739600555292543,-0.043958012241823566,-0.008993112211230525,0.13219021737201034
37,-1.3327966,-0.001681657303924218,0.12739600555292552,-0.04395801224182354,-0.008993112211230569,0.13219021737201045
38,-1.4322867,-0.0016816573039242367,0.12739600555292555,-0.043958012241823524,-0.008993112211230498,0.13219021737201037
