,Time,C0,C1,C2,C3,C4
0,-0.10722246,,,,,
1,-0.03872044,,,,,
2,-0.011299488,,,,,
3,-0.012146907,,,,,
4,-0.045546327,,,,,
5,-0.091674395,,,,,
6,-0.11249035,114.73306992654959,112.85797028994583,107.57643525104528,96.81898429192435,84.92994283037439
7,-0.14663717,114.73306992654959,112.85797028994578,107.5764352510453,96.81898429192438,84.92994283037434
8,-0.16490878,114.73306992654955,112.85797028994583,107.5764352510453,96.81898429192435,84.92994283037433
9,-0.18794677,114.7330699265496,112.85797028994583,107.57643525104533,96.81898429192434,84.92994283037439
10,-0.20112273,114.73306992654967,112.85797028994584,107.57643525104531,96.81898429192435,84.92994283037436
11,-0.22867359,114.73306992654962,112.85797028994584,107.5764352510453,96.81898429192432,84.92994283037437
12,-0.3126792,114.7330699265496,112.85797028994581,107.5764352510453,96.81898429192434,84.92994283037439
13,-0.30833927,114.7330699265496,112.85797028994583,107.5764352510453,96.81898429192428,84.92994283037433
14,-0.34276396,114.73306992654949,112.85797028994591,107.57643525104533,96.81898429192437,84.92994283037434
15,-0.23628925,114.73306992654956,112.85797028994584,107.57643525104533,96.81898429192428,84.92994283037434
16,0.045866564,114.73306992654959,112.85797028994583,107.5764352510453,96.81898429192438,84.92994283037436
17,0.2697005,114.73306992654956,112.85797028994581,107.57643525104528,96.81898429192428,84.92994283037439
18,0.20007181,114.73306992654966,112.85797028994581,107.57643525104531,96.81898429192431,84.92994283037437
19,0.1974844,114.73306992654956,112.85797028994584,107.57643525104531,96.81898429192434,84.92994283037439
20,0.25219157,114.73306992654958,112.85797028994588,107.57643525104528,96.81898429192431,84.9299428303743
21,0.26713604,114.73306992654953,112.85797028994578,107.5764352510453,96.81898429192431,84.92994283037437
22,0.25106075,114.73306992654956,112.85797028994578,107.57643525104534,96.8189842919243,84.92994283037437
23,0.12821068,114.73306992654959,112.85797028994571,107.57643525104528,96.81898429192425,84.92994283037436
24,0.009762347,114.72967165071655,112.98626174292095,108.3204940797928,97.00067818821255,84.94975673914458
25,-0.08331413,114.73306992654956,112.85797028994581,107.57643525104528,96.81898429192431,84.92994283037434
26,-0.16373697,114.73306992654963,112.85797028994584,107.57643525104528,96.8189842919243,84.92994283037437
27,-0.19187616,114.73306992654955,112.8579702899458,107.5764352510453,96.81898429192432,84.92994283037433
28,-0.23528068,114.73306992654963,112.85797028994584,107.5764352510453,96.81898429192431,84.9299428303744
29,-0.2985259,114.73306992654956,112.85797028994587,107.57643525104534,96.8189842919243,84.92994283037439
30,-0.3796218,114.73306992654963,112.85797028994578,107.57643525104534,96.81898429192437,84.9299428303744
31,-0.4301787,114.73306992654953,112.85797028994578,107.57643525104531,96.81898429192427,84.9299428303744
32,-0.5759355,114.7330699265496,112.85797028994584,107.57643525104534,96.81898429192435,84.92994283037436
33,-0.7151129,114.73306992654956,112.85797028994581,107.57643525104527,96.81898429192424,84.92994283037433
34,-0.88923705,114.7330699265496,112.85797028994578,107.57643525104528,96.8189842919243,84.92994283037444
35,-1.0451809,114.73306992654965,112.85797028994581,107.5764352510453,96.81898429192431,84.92994283037437
36,-1.2388783,114.73306992654958,112.85797028994578,107.5764352510453,96.81898429192434,84.92994283037439
37,-1.3327966,114.73306992654958,112.85797028994583,107.5764352510453,96.81898429192427,84.92994283037437
38,-1.4322867,114.72189613213891,112.92957999247461,108.0395029715888,96.92326599175246,84.94371830466984
39,-1.4518746,114.72189613213882,112.92957999247464,108.03950297158883,96.9232659917524,84.94371830466979
40,-1.4780651,114.72189613213898,112.92957999247471,108.03950297158882,96.92326599175249,84.94371830466984
41,-1.5072659,114.73306992654958,112.8579702899459,107.57643525104533,96.81898429192434,84.92994283037439
42,-1.6004304,114.73306992654963,112.85797028994583,107.57643525104531,96.81898429192432,84.92994283037434
43,-1.6685715,114.7330699265495,112.85797028994583,107.57643525104527,96.81898429192431,84.92994283037436
44,-1.7678322,114.73306992654963,112.85797028994585,107.57643525104527,96.81898429192428,84.92994283037439
